date,symbol,marketcapname,sector
11-07-2023,PARSVNATH,Smallcap,Realty
11-07-2023,REFEX,Smallcap,Industrials
11-07-2023,MANAKSIA,Smallcap,Services
11-07-2023,ROSSELLIND,Smallcap,Miscellaneous
11-07-2023,ANURAS,Midcap,Industrials
11-07-2023,ABFRL,Largecap,FMCG
11-07-2023,TARSONS,Smallcap,Miscellaneous
12-07-2023,HMT,Smallcap,Industrials
12-07-2023,KSL,Smallcap,Metals
12-07-2023,TRENT,Largecap,FMCG
12-07-2023,EIHOTEL,Midcap,Services
12-07-2023,SWANENERGY,Midcap,Textiles
12-07-2023,NORBTEAEXP,Smallcap,FMCG
12-07-2023,EUROTEXIND,Smallcap,Textiles
12-07-2023,ELGIEQUIP,Midcap,FMCG
12-07-2023,PLASTIBLEN,Smallcap,Industrials
12-07-2023,PANACHE,Smallcap,I.T
12-07-2023,OPTIEMUS,Smallcap,Services
12-07-2023,AXITA,Smallcap,Textiles
12-07-2023,CHALET,Midcap,Services
12-07-2023,MTARTECH,Midcap,Industrials
12-07-2023,ZOMATO,Largecap,I.T
12-07-2023,SIGACHI,Smallcap,Pharmaceuticals
13-07-2023,HSCL,Midcap,Industrials
13-07-2023,KSL,Smallcap,Metals
13-07-2023,KOTAKBANK,Largecap,Bank
13-07-2023,GILLETTE,Midcap,FMCG
13-07-2023,DIGISPICE,Smallcap,I.T
13-07-2023,HAVELLS,Largecap,FMCG
13-07-2023,POLYPLEX,Smallcap,Services
13-07-2023,HITECH,Smallcap,Metals
13-07-2023,TIINDIA,Largecap,Auto
13-07-2023,GREENPANEL,Smallcap,Miscellaneous
13-07-2023,AGARIND,Smallcap,Oils
13-07-2023,ICICIBANK,Largecap,Bank
13-07-2023,RAJTV,Smallcap,Media
13-07-2023,MAANALU,Smallcap,Metals
13-07-2023,PERSISTENT,Largecap,I.T
13-07-2023,ZOMATO,Largecap,I.T
13-07-2023,POLICYBZR,Largecap,I.T
13-07-2023,SIGACHI,Smallcap,Pharmaceuticals
13-07-2023,DATAPATTNS,Midcap,FMCG
13-07-2023,ORTEL,Smallcap,Media
14-07-2023,CENTURYTEX,Midcap,Industrials
14-07-2023,HSCL,Midcap,Industrials
14-07-2023,INFY,Largecap,I.T
14-07-2023,KOTAKBANK,Largecap,Bank
14-07-2023,UCAL,Smallcap,Auto
14-07-2023,BOROLTD,Smallcap,Industrials
14-07-2023,BLISSGVS,Smallcap,Pharmaceuticals
14-07-2023,GILLETTE,Midcap,FMCG
14-07-2023,SHIVATEX,Smallcap,Textiles
14-07-2023,SECURKLOUD,Smallcap,I.T
14-07-2023,HITECH,Smallcap,Metals
14-07-2023,BHAGERIA,Smallcap,Industrials
14-07-2023,SILGO,Smallcap,Miscellaneous
14-07-2023,SAREGAMA,Midcap,Media
14-07-2023,3IINFOLTD,Smallcap,I.T
14-07-2023,GLOBALVECT,Smallcap,Services
14-07-2023,GODREJPROP,Largecap,Realty
14-07-2023,PERSISTENT,Largecap,I.T
14-07-2023,FLFL,Smallcap,FMCG
14-07-2023,SJS,Smallcap,Auto
14-07-2023,KAYA,Smallcap,FMCG
17-07-2023,BOROLTD,Smallcap,Industrials
17-07-2023,BLISSGVS,Smallcap,Pharmaceuticals
17-07-2023,SHIVATEX,Smallcap,Textiles
17-07-2023,SBCL,Smallcap,FMCG
17-07-2023,TIPSFILMS,Smallcap,Media
17-07-2023,HDFCNIFIT,Smallcap,Indices
17-07-2023,KOTARISUG,Smallcap,
17-07-2023,INFOBEAN,Smallcap,I.T
17-07-2023,NGIL,Smallcap,FMCG
17-07-2023,VINNY,Smallcap,Textiles
17-07-2023,IVZINGOLD,Smallcap,Indices
17-07-2023,ANGELONE,Midcap,Services
17-07-2023,NATIONALUM,Midcap,Metals
17-07-2023,RAMCOSYS,Smallcap,I.T
17-07-2023,CEREBRAINT,Smallcap,I.T
17-07-2023,TVTODAY,Smallcap,Media
17-07-2023,FSL,Midcap,I.T
17-07-2023,SMSPHARMA,Smallcap,Pharmaceuticals
17-07-2023,OMAXE,Smallcap,Realty
17-07-2023,BAFNAPH,Smallcap,Pharmaceuticals
17-07-2023,JUBLINDS,Smallcap,Industrials
17-07-2023,SBIETFIT,Smallcap,Indices
17-07-2023,TARC,Smallcap,Realty
17-07-2023,CIGNITITEC,Smallcap,I.T
17-07-2023,KRSNAA,Smallcap,Pharmaceuticals
17-07-2023,LATENTVIEW,Midcap,I.T
18-07-2023,NOVARTIND,Smallcap,Services
18-07-2023,SHIVATEX,Smallcap,Textiles
18-07-2023,TNIDETF,Smallcap,Indices
18-07-2023,MANORG,Smallcap,Industrials
18-07-2023,TIPSFILMS,Smallcap,Media
18-07-2023,LOWVOL,Smallcap,Indices
18-07-2023,RHL,Smallcap,Services
18-07-2023,PODDARMENT,Smallcap,Industrials
18-07-2023,GANGESSECU,Smallcap,Finance
18-07-2023,INFOBEAN,Smallcap,I.T
18-07-2023,DNAMEDIA,Smallcap,Media
18-07-2023,NGIL,Smallcap,FMCG
18-07-2023,DANGEE,Smallcap,FMCG
18-07-2023,KOTAKNIFTY,Smallcap,Indices
18-07-2023,HAPPSTMNDS,Midcap,I.T
18-07-2023,ANGELONE,Midcap,Services
18-07-2023,ATLANTA,Smallcap,Realty
18-07-2023,SMSPHARMA,Smallcap,Pharmaceuticals
18-07-2023,ADANIPORTS,Largecap,Realty
18-07-2023,PPAP,Smallcap,Auto
18-07-2023,ADANIPOWER,Largecap,Miscellaneous
18-07-2023,TARC,Smallcap,Realty
18-07-2023,HOMEFIRST,Midcap,Finance
18-07-2023,PDSL,Midcap,Services
19-07-2023,RELIANCE,Largecap,Industrials
19-07-2023,NOVARTIND,Smallcap,Services
19-07-2023,UGROCAP,Smallcap,Finance
19-07-2023,TIPSFILMS,Smallcap,Media
19-07-2023,HDFCMID150,Smallcap,Indices
19-07-2023,JUBLPHARMA,Midcap,Pharmaceuticals
19-07-2023,GOODLUCK,Smallcap,Metals
19-07-2023,ATLANTA,Smallcap,Realty
19-07-2023,CTE,Smallcap,I.T
19-07-2023,LYPSAGEMS,Smallcap,Miscellaneous
20-07-2023,TCIEXP,Midcap,Services
20-07-2023,RELIANCE,Largecap,Industrials
20-07-2023,INDHOTEL,Largecap,Services
20-07-2023,CHOLAHLDNG,Largecap,Finance
20-07-2023,IKIO,Smallcap,FMCG
20-07-2023,PSPPROJECT,Smallcap,Realty
20-07-2023,AARVI,Smallcap,Miscellaneous
20-07-2023,HGINFRA,Midcap,Realty
20-07-2023,POLYCAB,Largecap,Industrials
20-07-2023,SOUTHBANK,Midcap,Bank
20-07-2023,UNIONBANK,Largecap,Bank
20-07-2023,STAR,Smallcap,Pharmaceuticals
20-07-2023,ROHLTD,Smallcap,Services
20-07-2023,ICRA,Midcap,Miscellaneous
20-07-2023,OIL,Largecap,Oils
20-07-2023,EMMBI,Smallcap,Services
20-07-2023,ICICICONSU,Smallcap,Indices
20-07-2023,PAYTM,Largecap,I.T
21-07-2023,TCIEXP,Midcap,Services
21-07-2023,GRPLTD,Smallcap,FMCG
21-07-2023,MONARCH,Smallcap,Services
21-07-2023,ZENITHEXPO,Smallcap,FMCG
21-07-2023,HITECHCORP,Smallcap,Services
21-07-2023,INDOSTAR,Smallcap,Finance
21-07-2023,UNIONBANK,Largecap,Bank
21-07-2023,ROHLTD,Smallcap,Services
21-07-2023,GALLANTT,Smallcap,Metals
21-07-2023,HILTON,Smallcap,Industrials
21-07-2023,SEPC,Smallcap,Realty
21-07-2023,GSS,Smallcap,I.T
21-07-2023,UJAAS,Smallcap,FMCG
21-07-2023,GLS,Midcap,Pharmaceuticals
21-07-2023,PAYTM,Largecap,I.T
24-07-2023,BEML,Midcap,FMCG
24-07-2023,M&M,Largecap,Auto
24-07-2023,BALKRISIND,Largecap,Auto
24-07-2023,DCM,Smallcap,Industrials
24-07-2023,WENDT,Smallcap,FMCG
24-07-2023,GRPLTD,Smallcap,FMCG
24-07-2023,HDFCMOMENT,Smallcap,Indices
24-07-2023,AHL,Smallcap,Finance
24-07-2023,TNTELE,Smallcap,Industrials
24-07-2023,HUDCO,Midcap,Finance
24-07-2023,MAGADSUGAR,Smallcap,FMCG
24-07-2023,SOFTTECH,Smallcap,I.T
24-07-2023,TNPL,Smallcap,Industrials
24-07-2023,GATECH,Smallcap,Finance
24-07-2023,CAMS,Midcap,Miscellaneous
24-07-2023,GAIL,Largecap,Industrials
24-07-2023,J&KBANK,Midcap,Bank
24-07-2023,GSS,Smallcap,I.T
24-07-2023,ZFCVINDIA,Largecap,Auto
24-07-2023,NHPC,Largecap,Miscellaneous
24-07-2023,SETUINFRA,Smallcap,Realty
24-07-2023,LODHA,Largecap,Realty
24-07-2023,FLFL,Smallcap,FMCG
24-07-2023,PAYTM,Largecap,I.T
24-07-2023,TVVISION,Smallcap,Media
25-07-2023,TATASTEEL,Largecap,Metals
25-07-2023,DEEPAKFERT,Midcap,Industrials
25-07-2023,SHAILY,Smallcap,FMCG
25-07-2023,RELCHEMQ,Smallcap,Textiles
25-07-2023,SCHAEFFLER,Largecap,Industrials
25-07-2023,MSUMI,Largecap,Auto
25-07-2023,SUBROS,Smallcap,Auto
25-07-2023,NAGREEKEXP,Smallcap,Textiles
25-07-2023,POLYPLEX,Smallcap,Services
25-07-2023,SERVOTECH,Smallcap,FMCG
25-07-2023,MASFIN,Smallcap,Finance
25-07-2023,INDIACEM,Midcap,Industrials
25-07-2023,LAL,Smallcap,Textiles
25-07-2023,MANAPPURAM,Midcap,Finance
25-07-2023,TNPL,Smallcap,Industrials
25-07-2023,KPITTECH,Largecap,I.T
25-07-2023,SPANDANA,Midcap,Finance
25-07-2023,IIFLSEC,Smallcap,Services
25-07-2023,ABSLBANETF,Smallcap,Indices
25-07-2023,UNIVPHOTO,Smallcap,Miscellaneous
25-07-2023,KDDL,Smallcap,FMCG
25-07-2023,GAIL,Largecap,Industrials
25-07-2023,JKCEMENT,Largecap,Industrials
25-07-2023,HUBTOWN,Smallcap,Realty
25-07-2023,ADANIPORTS,Largecap,Realty
25-07-2023,ARCHIDPLY,Smallcap,Miscellaneous
25-07-2023,JUBLINGREA,Midcap,Industrials
25-07-2023,BFSI,Smallcap,Indices
25-07-2023,INCREDIBLE,Smallcap,Metals
25-07-2023,PAYTM,Largecap,I.T
25-07-2023,IMAGICAA,Smallcap,Media
26-07-2023,TATAMTRDVR,Largecap,Auto
26-07-2023,CESC,Midcap,Miscellaneous
26-07-2023,PIXTRANS,Smallcap,FMCG
26-07-2023,DEEPAKFERT,Midcap,Industrials
26-07-2023,AKZOINDIA,Midcap,Industrials
26-07-2023,SHAILY,Smallcap,FMCG
26-07-2023,MARATHON,Smallcap,Realty
26-07-2023,ZEEL,Largecap,Media
26-07-2023,SUBROS,Smallcap,Auto
26-07-2023,KOTAKSILVE,Smallcap,Indices
26-07-2023,NAGREEKEXP,Smallcap,Textiles
26-07-2023,YUKEN,Smallcap,FMCG
26-07-2023,GOLDSHARE,Smallcap,Indices
26-07-2023,LEXUS,Smallcap,Industrials
26-07-2023,OBCL,Smallcap,Miscellaneous
26-07-2023,GAYAHWS,Smallcap,Realty
26-07-2023,ATGL,Largecap,Industrials
26-07-2023,MANAPPURAM,Midcap,Finance
26-07-2023,SPANDANA,Midcap,Finance
26-07-2023,DJML,Smallcap,Services
26-07-2023,NSIL,Smallcap,Finance
26-07-2023,APTECHT,Smallcap,I.T
26-07-2023,REPRO,Smallcap,Miscellaneous
26-07-2023,SITINET,Smallcap,Media
26-07-2023,HUBTOWN,Smallcap,Realty
26-07-2023,ADANIPORTS,Largecap,Realty
26-07-2023,ZEELEARN,Smallcap,I.T
26-07-2023,MUTHOOTFIN,Largecap,Finance
26-07-2023,KARMAENG,Smallcap,Miscellaneous
26-07-2023,VASWANI,Smallcap,Metals
26-07-2023,JUBLINGREA,Midcap,Industrials
26-07-2023,ESSENTIA,Smallcap,Services
26-07-2023,INCREDIBLE,Smallcap,Metals
26-07-2023,UJJIVAN,Midcap,Finance
27-07-2023,HINDPETRO,Largecap,Industrials
27-07-2023,ATFL,Smallcap,FMCG
27-07-2023,LGBBROSLTD,Smallcap,Auto
27-07-2023,LICHSGFIN,Largecap,Finance
27-07-2023,BAJAJHLDNG,Largecap,Finance
27-07-2023,BHARATFORG,Largecap,Industrials
27-07-2023,AKZOINDIA,Midcap,Industrials
27-07-2023,MARATHON,Smallcap,Realty
27-07-2023,KOTAKSILVE,Smallcap,Indices
27-07-2023,KAMOPAINTS,Smallcap,Services
27-07-2023,KPIL,Midcap,FMCG
27-07-2023,IOLCP,Smallcap,Pharmaceuticals
27-07-2023,ASTRON,Smallcap,Industrials
27-07-2023,GOYALALUM,Smallcap,Services
27-07-2023,MANAPPURAM,Midcap,Finance
27-07-2023,ITDC,Smallcap,Services
27-07-2023,APTECHT,Smallcap,I.T
27-07-2023,REPRO,Smallcap,Miscellaneous
27-07-2023,M&MFIN,Largecap,Finance
27-07-2023,SHIVAMAUTO,Smallcap,Auto
27-07-2023,OIL,Largecap,Oils
27-07-2023,KARMAENG,Smallcap,Miscellaneous
27-07-2023,SYNGENE,Largecap,Pharmaceuticals
27-07-2023,PRITIKAUTO,Smallcap,Auto
27-07-2023,LUXIND,Smallcap,Textiles
27-07-2023,NINSYS,Smallcap,I.T
28-07-2023,HINDPETRO,Largecap,Industrials
28-07-2023,KIRLOSIND,Smallcap,Finance
28-07-2023,LGBBROSLTD,Smallcap,Auto
28-07-2023,LICHSGFIN,Largecap,Finance
28-07-2023,FEDERALBNK,Largecap,Bank
28-07-2023,BHARATFORG,Largecap,Industrials
28-07-2023,AKZOINDIA,Midcap,Industrials
28-07-2023,PCBL,Midcap,Industrials
28-07-2023,SHIVATEX,Smallcap,Textiles
28-07-2023,AXISILVER,Smallcap,Indices
28-07-2023,KAMOPAINTS,Smallcap,Services
28-07-2023,STEL,Smallcap,Finance
28-07-2023,THEINVEST,Smallcap,Finance
28-07-2023,LATTEYS,Smallcap,FMCG
28-07-2023,MARICO,Largecap,FMCG
28-07-2023,HPIL,Smallcap,Industrials
28-07-2023,MCLEODRUSS,Smallcap,FMCG
28-07-2023,M&MFIN,Largecap,Finance
28-07-2023,SMSPHARMA,Smallcap,Pharmaceuticals
28-07-2023,ASTEC,Smallcap,Industrials
28-07-2023,FLEXITUFF,Smallcap,Services
28-07-2023,BEARDSELL,Smallcap,FMCG
28-07-2023,INDIGO,Largecap,Services
28-07-2023,NINSYS,Smallcap,I.T
31-07-2023,PASUPTAC,Smallcap,Textiles
31-07-2023,PFIZER,Midcap,Pharmaceuticals
31-07-2023,AKZOINDIA,Midcap,Industrials
31-07-2023,ALKYLAMINE,Midcap,Industrials
31-07-2023,ORICONENT,Smallcap,Services
31-07-2023,KAMOPAINTS,Smallcap,Services
31-07-2023,STEL,Smallcap,Finance
31-07-2023,PKTEA,Smallcap,FMCG
31-07-2023,BALAXI,Smallcap,Services
31-07-2023,THEINVEST,Smallcap,Finance
31-07-2023,LATTEYS,Smallcap,FMCG
31-07-2023,PANACEABIO,Smallcap,Pharmaceuticals
31-07-2023,ICICIBANKN,Smallcap,Indices
31-07-2023,HPIL,Smallcap,Industrials
31-07-2023,PAGEIND,Largecap,FMCG
31-07-2023,PURVA,Smallcap,Realty
31-07-2023,ASTEC,Smallcap,Industrials
31-07-2023,SHREEPUSHK,Smallcap,Industrials
31-07-2023,BEARDSELL,Smallcap,FMCG
31-07-2023,NINSYS,Smallcap,I.T
01-08-2023,PGHL,Midcap,Pharmaceuticals
01-08-2023,APOLLOHOSP,Largecap,Pharmaceuticals
01-08-2023,BERGEPAINT,Largecap,Industrials
01-08-2023,AVONMORE,Smallcap,Finance
01-08-2023,HINDNATGLS,Smallcap,Industrials
01-08-2023,LANDMARK,Smallcap,Services
01-08-2023,STEL,Smallcap,Finance
01-08-2023,JAIPURKURT,Smallcap,Textiles
01-08-2023,WORTH,Smallcap,Services
01-08-2023,ASTERDM,Midcap,Pharmaceuticals
01-08-2023,CLSEL,Smallcap,FMCG
01-08-2023,LATTEYS,Smallcap,FMCG
01-08-2023,AVROIND,Smallcap,FMCG
01-08-2023,MAN50ETF,Smallcap,Indices
01-08-2023,UJJIVANSFB,Midcap,Bank
01-08-2023,MUKTAARTS,Smallcap,Media
01-08-2023,MARUTI,Largecap,Auto
01-08-2023,PTC,Smallcap,Services
01-08-2023,NTPC,Largecap,Miscellaneous
01-08-2023,MORARJEE,Smallcap,Textiles
01-08-2023,NIRAJ,Smallcap,Realty
01-08-2023,COALINDIA,Largecap,Industrials
01-08-2023,ANURAS,Midcap,Industrials
01-08-2023,SANSERA,Midcap,Auto
01-08-2023,VISHAL,Smallcap,Textiles
01-08-2023,GOCOLORS,Midcap,Textiles
01-08-2023,MONQ50,Smallcap,Indices
01-08-2023,ARVSMART,Smallcap,Realty
01-08-2023,SHREEPUSHK,Smallcap,Industrials
01-08-2023,BEARDSELL,Smallcap,FMCG
01-08-2023,LSIL,Smallcap,FMCG
02-08-2023,KHAITANLTD,Smallcap,Services
02-08-2023,DCW,Smallcap,Oils
02-08-2023,PGHL,Midcap,Pharmaceuticals
02-08-2023,ESTER,Smallcap,Services
02-08-2023,HINDOILEXP,Smallcap,Oils
02-08-2023,MRF,Largecap,Auto
02-08-2023,TIRUMALCHM,Smallcap,Industrials
02-08-2023,ROLLT,Smallcap,Services
02-08-2023,GARFIBRES,Midcap,Textiles
02-08-2023,JAYSREETEA,Smallcap,FMCG
02-08-2023,KOHINOOR,Smallcap,FMCG
02-08-2023,PREMIERPOL,Smallcap,FMCG
02-08-2023,TRACXN,Smallcap,I.T
02-08-2023,HLEGLAS,Smallcap,FMCG
02-08-2023,JAIPURKURT,Smallcap,Textiles
02-08-2023,PATINTLOG,Smallcap,Services
02-08-2023,BIL,Smallcap,FMCG
02-08-2023,NILAINFRA,Smallcap,Realty
02-08-2023,RAJRILTD,Smallcap,Textiles
02-08-2023,NUCLEUS,Smallcap,I.T
02-08-2023,MAN50ETF,Smallcap,Indices
02-08-2023,MPSLTD,Smallcap,Miscellaneous
02-08-2023,NDL,Smallcap,Textiles
02-08-2023,EKC,Smallcap,Services
02-08-2023,PAISALO,Smallcap,Finance
02-08-2023,NIRAJ,Smallcap,Realty
02-08-2023,RTNPOWER,Smallcap,Miscellaneous
02-08-2023,COALINDIA,Largecap,Industrials
02-08-2023,NURECA,Smallcap,I.T
02-08-2023,ANURAS,Midcap,Industrials
02-08-2023,ICICINF100,Smallcap,Indices
02-08-2023,CPSEETF,Smallcap,Indices
02-08-2023,CHEMPLASTS,Midcap,Industrials
02-08-2023,SANSERA,Midcap,Auto
02-08-2023,VISHAL,Smallcap,Textiles
02-08-2023,STARHEALTH,Largecap,Services
02-08-2023,METROBRAND,Largecap,FMCG
03-08-2023,KOTAKPSUBK,Smallcap,Indices
03-08-2023,MRF,Largecap,Auto
03-08-2023,KPIL,Midcap,FMCG
03-08-2023,SPTL,Smallcap,FMCG
03-08-2023,SANGHIIND,Smallcap,Industrials
03-08-2023,ELECTHERM,Smallcap,Metals
03-08-2023,AIROLAM,Smallcap,Miscellaneous
03-08-2023,21STCENMGM,Smallcap,Finance
03-08-2023,IBMFNIFTY,Smallcap,Indices
03-08-2023,VAIBHAVGBL,Midcap,Miscellaneous
03-08-2023,ICICIBANK,Largecap,Bank
03-08-2023,MPSLTD,Smallcap,Miscellaneous
03-08-2023,INSECTICID,Smallcap,Industrials
03-08-2023,ICICINF100,Smallcap,Indices
03-08-2023,AMIORG,Smallcap,Pharmaceuticals
03-08-2023,SANSERA,Midcap,Auto
03-08-2023,NRL,Smallcap,Services
03-08-2023,MINDACORP,Midcap,Auto
04-08-2023,DABUR,Largecap,FMCG
04-08-2023,SBIN,Largecap,Bank
04-08-2023,KOTAKPSUBK,Smallcap,Indices
04-08-2023,MRF,Largecap,Auto
04-08-2023,KPIL,Midcap,FMCG
04-08-2023,SPTL,Smallcap,FMCG
04-08-2023,DIXON,Largecap,FMCG
04-08-2023,PANACHE,Smallcap,I.T
04-08-2023,ELECTHERM,Smallcap,Metals
04-08-2023,RHFL,Smallcap,Finance
04-08-2023,SILVERTUC,Smallcap,I.T
04-08-2023,IBMFNIFTY,Smallcap,Indices
04-08-2023,MAGNUM,Smallcap,Industrials
04-08-2023,BURNPUR,Smallcap,Industrials
04-08-2023,MOIL,Smallcap,Industrials
04-08-2023,NATHBIOGEN,Smallcap,Miscellaneous
04-08-2023,AMIORG,Smallcap,Pharmaceuticals
04-08-2023,NRL,Smallcap,Services
07-08-2023,BALRAMCHIN,Midcap,FMCG
07-08-2023,KOTAKPSUBK,Smallcap,Indices
07-08-2023,RELINFRA,Midcap,Realty
07-08-2023,BBOX,Smallcap,I.T
07-08-2023,RANASUG,Smallcap,FMCG
07-08-2023,UNITECH,Smallcap,Realty
07-08-2023,SAH,Smallcap,Services
07-08-2023,KINGFA,Smallcap,FMCG
07-08-2023,SALASAR,Smallcap,Metals
07-08-2023,ELECTHERM,Smallcap,Metals
07-08-2023,RHFL,Smallcap,Finance
07-08-2023,SHALBY,Smallcap,Pharmaceuticals
07-08-2023,SINTERCOM,Smallcap,Auto
07-08-2023,SUPREMEENG,Smallcap,Metals
07-08-2023,AARTECH,Smallcap,FMCG
07-08-2023,IBMFNIFTY,Smallcap,Indices
07-08-2023,DCI,Smallcap,Services
07-08-2023,STLTECH,Midcap,Industrials
07-08-2023,KSCL,Smallcap,Miscellaneous
07-08-2023,ECLERX,Midcap,I.T
07-08-2023,GLAND,Largecap,Pharmaceuticals
08-08-2023,BLUESTARCO,Midcap,FMCG
08-08-2023,OILCOUNTUB,Smallcap,Metals
08-08-2023,ARIHANTSUP,Smallcap,Realty
08-08-2023,GRPLTD,Smallcap,FMCG
08-08-2023,SAMBHAAV,Smallcap,Media
08-08-2023,ICICISILVE,Smallcap,Indices
08-08-2023,WEALTH,Smallcap,Finance
08-08-2023,PANSARI,Smallcap,Realty
08-08-2023,SALASAR,Smallcap,Metals
08-08-2023,ELECTHERM,Smallcap,Metals
08-08-2023,KAMATHOTEL,Smallcap,Services
08-08-2023,AARTECH,Smallcap,FMCG
08-08-2023,CAREERP,Smallcap,Services
08-08-2023,CANTABIL,Smallcap,Textiles
08-08-2023,FCONSUMER,Smallcap,Services
08-08-2023,GLAND,Largecap,Pharmaceuticals
08-08-2023,NAVKARCORP,Smallcap,Services
08-08-2023,MAXVIL,Smallcap,Finance
09-08-2023,HISARMETAL,Smallcap,Metals
09-08-2023,OILCOUNTUB,Smallcap,Metals
09-08-2023,RAJSREESUG,Smallcap,FMCG
09-08-2023,CENTRUM,Smallcap,Finance
09-08-2023,PENINLAND,Smallcap,Realty
09-08-2023,SETCO,Smallcap,Auto
09-08-2023,ARIHANTSUP,Smallcap,Realty
09-08-2023,TI,Smallcap,FMCG
09-08-2023,SAMBHAAV,Smallcap,Media
09-08-2023,ICICISILVE,Smallcap,Indices
09-08-2023,PRUDENT,Smallcap,Finance
09-08-2023,ICIL,Smallcap,Textiles
09-08-2023,AARTIIND,Midcap,Industrials
09-08-2023,VIMTALABS,Smallcap,Miscellaneous
09-08-2023,NBIFIN,Smallcap,Finance
09-08-2023,CDSL,Midcap,Miscellaneous
09-08-2023,WEALTH,Smallcap,Finance
09-08-2023,GLOBAL,Smallcap,Services
09-08-2023,KRITI,Smallcap,FMCG
09-08-2023,ELECTHERM,Smallcap,Metals
09-08-2023,KAMATHOTEL,Smallcap,Services
09-08-2023,HINDCON,Smallcap,Industrials
09-08-2023,RPPL,Smallcap,Services
09-08-2023,KRITIKA,Smallcap,Metals
09-08-2023,SILGO,Smallcap,Miscellaneous
09-08-2023,JINDALPHOT,Smallcap,Finance
09-08-2023,RSYSTEMS,Midcap,I.T
09-08-2023,SHIVAMAUTO,Smallcap,Auto
09-08-2023,DISHTV,Smallcap,Media
09-08-2023,KUANTUM,Smallcap,Industrials
09-08-2023,ONMOBILE,Smallcap,Telecom
09-08-2023,BFINVEST,Smallcap,Finance
09-08-2023,GLAND,Largecap,Pharmaceuticals
09-08-2023,GOKULAGRO,Smallcap,FMCG
09-08-2023,HPL,Smallcap,FMCG
10-08-2023,ICICISENSX,Smallcap,Indices
10-08-2023,UMANGDAIRY,Smallcap,FMCG
10-08-2023,RAJSREESUG,Smallcap,FMCG
10-08-2023,SETCO,Smallcap,Auto
10-08-2023,RESPONIND,Midcap,FMCG
10-08-2023,JTEKTINDIA,Smallcap,Auto
10-08-2023,SIMPLEXINF,Smallcap,Realty
10-08-2023,RPPL,Smallcap,Services
10-08-2023,EVEREADY,Smallcap,Miscellaneous
10-08-2023,ATAM,Smallcap,Auto
10-08-2023,DISHTV,Smallcap,Media
10-08-2023,ROML,Smallcap,FMCG
10-08-2023,SIGMA,Smallcap,I.T
11-08-2023,GLFL,Smallcap,Finance
11-08-2023,RELIANCE,Largecap,Industrials
11-08-2023,SURYAROSNI,Midcap,Metals
11-08-2023,HINDUNILVR,Largecap,FMCG
11-08-2023,REVATHI,Smallcap,Realty
11-08-2023,HINDCOMPOS,Smallcap,Auto
11-08-2023,LUMAXIND,Smallcap,Auto
11-08-2023,SHYAMTEL,Smallcap,Services
11-08-2023,SHRIPISTON,Smallcap,Auto
11-08-2023,BANKA,Smallcap,Miscellaneous
11-08-2023,IRCTC,Largecap,Miscellaneous
11-08-2023,LTGILTBEES,Smallcap,Indices
11-08-2023,SUVENPHAR,Midcap,Pharmaceuticals
11-08-2023,ATAM,Smallcap,Auto
11-08-2023,SADBHAV,Smallcap,Realty
11-08-2023,NRL,Smallcap,Services
14-08-2023,AMARAJABAT,Midcap,Auto
14-08-2023,BIRLACORPN,Midcap,Industrials
14-08-2023,SURYAROSNI,Midcap,Metals
14-08-2023,LT,Largecap,Realty
14-08-2023,AARVEEDEN,Smallcap,Textiles
14-08-2023,SYMPHONY,Midcap,FMCG
14-08-2023,NETWEB,Smallcap,I.T
14-08-2023,NIFTYBEES,Smallcap,Indices
14-08-2023,ZODIAC,Smallcap,Realty
14-08-2023,UTISXN50,Smallcap,Indices
14-08-2023,ATAM,Smallcap,Auto
14-08-2023,BALAJITELE,Smallcap,Media
14-08-2023,APTECHT,Smallcap,I.T
14-08-2023,ALLSEC,Smallcap,I.T
14-08-2023,ASMS,Smallcap,I.T
14-08-2023,TIIL,Smallcap,Metals
14-08-2023,SAMPANN,Smallcap,FMCG
14-08-2023,THYROCARE,Smallcap,Pharmaceuticals
14-08-2023,SPAL,Smallcap,Textiles
16-08-2023,BANKBEES,Smallcap,Indices
16-08-2023,LT,Largecap,Realty
16-08-2023,GESHIP,Midcap,Services
16-08-2023,SWANENERGY,Midcap,Textiles
16-08-2023,SYRMA,Midcap,FMCG
16-08-2023,SYMPHONY,Midcap,FMCG
16-08-2023,KEI,Largecap,Industrials
16-08-2023,HDFCNIFIT,Smallcap,Indices
16-08-2023,SCI,Midcap,Services
16-08-2023,FOCUS,Smallcap,FMCG
16-08-2023,DPWIRES,Smallcap,Metals
16-08-2023,GANGAFORGE,Smallcap,Industrials
16-08-2023,ATAM,Smallcap,Auto
16-08-2023,BALAJITELE,Smallcap,Media
16-08-2023,VISESHINFO,Smallcap,I.T
16-08-2023,APTECHT,Smallcap,I.T
16-08-2023,JBMA,Midcap,Auto
16-08-2023,LPDC,Smallcap,Realty
16-08-2023,HMVL,Smallcap,Media
16-08-2023,RPPINFRA,Smallcap,Realty
16-08-2023,GPTINFRA,Smallcap,Realty
16-08-2023,GLS,Midcap,Pharmaceuticals
16-08-2023,GENUSPAPER,Smallcap,Industrials
16-08-2023,SADBHIN,Smallcap,Realty
16-08-2023,LTIM,Largecap,I.T
16-08-2023,SPAL,Smallcap,Textiles
17-08-2023,KAVVERITEL,Smallcap,Telecom
17-08-2023,BANKBEES,Smallcap,Indices
